Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,2,RFP / Solicitation,Project No. 539-24-101 - Cx Replace Failing Electrical Equipment.,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.250-NETWORK CONTRACT OFFICE 10 (36C250)",,Solicitation,90f7872b1a1a414fbbddbd9393b15238,36C25027R0006,2026-09-23,13,541330,C1DA,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14),"Cincinnati, Ohio, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: certification. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,sdvosb; veteran-owned,https://sam.gov/workspace/contract/opp/90f7872b1a1a414fbbddbd9393b15238/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/28d67fedb35b43519e0c1bc496bad282/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=90f7872b1a1a414fbbddbd9393b15238&limit=1'}",Luke A. Turner,luke.turner@va.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,presolicitation,,Attachment text read
Rejected,D,3,Sources Sought / RFI,Sources Sought Notice,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.COMMANDING OFFICER,,Sources Sought,f84b701882374381a646557cdf5256d0,N63394-26-RFPREQ-PHD-E03-0070,2026-09-23,13,541330,R425,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/f84b701882374381a646557cdf5256d0/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=f84b701882374381a646557cdf5256d0&limit=1'}",William Schreiber,william.c.schreiber2.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,sources sought,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,RWP Independent Air Supply,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE TEST CENTER.FA9101  AEDC PKP   PROCRMNT BR,,Solicitation,783e13fa097747e38d1902abd698ee90,FA9101269IAS,2026-09-23,13,541330,4310,,"0, Tennessee, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/783e13fa097747e38d1902abd698ee90/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6605089f97314f68828146f349bc81c6/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6d050f8c81ad4544bdd117e2f56c32fe/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c6988cd742b643878738a281159e2858/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c991ee55ef574a439a59fbba234d7809/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=783e13fa097747e38d1902abd698ee90&limit=1'}",Haley Smith,haley.smith.10@us.af.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,presolicitation,,Attachment text read; Attachment skipped: too large; Attachment text read
Rejected,D,3,Sources Sought / RFI,NAWCAD WOLF Mission Systems Integration (MSI),DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR NAWC AD.NAVAL AIR WARFARE CENTER AIR DIV,,Sources Sought,c9eb138cbd8c479e96091878033ee507,N00421-26-R-1020,2026-09-23,13,541330,K058,No Set aside used,"Saint Inigoes, Maryland, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navair, nawc. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/c9eb138cbd8c479e96091878033ee507/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/62f2be31d21c4d52b2b68ae0392751e6/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/891947391c8345a2a9c4fcfab10085e2/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d04e32e456c741fd8c50fefcf4e68276/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=c9eb138cbd8c479e96091878033ee507&limit=1'}",Nicholas Suhosky,nicholas.a.suhosky.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,3,Special Notice,Atomically Precise Molecules (APM) Proposers Day,DEPT OF DEFENSE.DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA).DEF ADVANCED RESEARCH PROJECTS AGCY,,Special Notice,bea55a57a68240a18b58b36eb267bdec,DARPA-SN-26-123,2026-09-23,13,541715,AC12,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: darpa. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/bea55a57a68240a18b58b36eb267bdec/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3178091f6b8e4b8bb72088465a311911/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=bea55a57a68240a18b58b36eb267bdec&limit=1'}",APM PS Coordinator,apm@darpa.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read
Rejected,D,5,RFP / Solicitation,Perrseus,DEPT OF DEFENSE.DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA).DEF ADVANCED RESEARCH PROJECTS AGCY,,Solicitation,73bf1a21382e480b9f09f3cb66c50792,DARPA-PS-26-127,2026-09-23,13,541715,AC12,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: mbe, darpa. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/73bf1a21382e480b9f09f3cb66c50792/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/07d6315f126b4ad3a5951fe1e281d0df/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/084ed4f4385b4cb1b2fe9c0a9891bbec/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/49021a88522c49a99443d640e8fc8557/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5a38f02e824c4911a8c1df0afd4a2b6f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5cedef59a2c64008b9915d88baf4763b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5de7289845f0490189e1815a73f310ce/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/65a47d51166e42fcafce95f362fc30e5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/69496a938944448689e8e65a18b45b3f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7ac14981f87b462d99c53e69f4554081/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/82571dac75d84658ab60ca21a7d60969/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9f1a011eb41b4f988a117465c193e9f0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a8b90d1f4fbc437db2accc23ce66b67f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b725093ef980472a9bee1dc60350acab/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/bb9e034e84d540098af867da30665eb3/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c73b37c88c0943f4b631e0528857f709/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c9dd0bf2aaf344ee9891f3ff3f736334/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d1de11e4f02442ef926c2eecaaae8aff/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d5ea660cc08a46079c7be8ab703d552c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d6a6885467414d39ac66d14031d6b72d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d8103307e9824ecf92fe0a774a59768f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e079e2981e734ac084c78ed5dd15111d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ed19052dffba413087f9c4bd6fb146b4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ee4746207c284c84b4d2e4b433a3ada0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f067473336e84106bf1426f333db706e/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=73bf1a21382e480b9f09f3cb66c50792&limit=1'}",Perrseus PS Coordinator,Perrseus@darpa.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Hard reject: dam,solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-2,RFP / Solicitation,N00383-26-Q-B102; FMS Repair,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,54f2bd26a3444809ae9fa6ccf09b9423,N0038326QB102,2026-09-23,13,336413,1610,8(a) Sole Source (FAR 19.8),,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/54f2bd26a3444809ae9fa6ccf09b9423/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=54f2bd26a3444809ae9fa6ccf09b9423&limit=1'}",Grace McGinley,GRACE.V.MCGINLEY.CIV@US.NAVY.MIL,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,presolicitation,,No downloadable attachment links found.
Rejected,D,3,Sources Sought / RFI,C-130 Crashworthy Seats (CWS)- Request For Information,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE LIFE CYCLE MANAGEMENT CENTER.MOBILITY AIRCRAFT.FA8504  AFLCMC WLNKA,,Sources Sought,55d9c27d765440f4ad0bcc79992575ae,FD2060-27-30011,2026-09-22,12,336413,,,"Warner Robins, Georgia, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: air force, aflcmc. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/55d9c27d765440f4ad0bcc79992575ae/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a9e2c1efb3c1412eb2ac9e23ee817474/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=55d9c27d765440f4ad0bcc79992575ae&limit=1'}",Veronica Henderson,veronica.henderson.1@us.af.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,-5,RFP / Solicitation,Cryo SNS Cold Box Shell Analysis,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.JEFFERSON LAB - DOE CONTRACTOR",,Solicitation,e30d88ab260847cfa89caccbf13d3c9f,SURATech-26-455678,2026-09-21,11,541330,C215,Small Business Set Aside - Total,"Virginia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/e30d88ab260847cfa89caccbf13d3c9f/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2511a590b278456783cd9b1b83a8bedc/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/90987f45fa4b422ca04e2d6110489e5a/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=e30d88ab260847cfa89caccbf13d3c9f&limit=1'}",Dena Drye,drye@jlab.org,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment skipped: too large
Rejected,D,0,RFP / Solicitation,Underbridge Vehicle Rental Indian Rock Dam,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTH ATLANTIC.ENDIST BALTIMORE.W2SD ENDIST BALTIMORE,,Solicitation,8d96a24b0681404393fb6dc63c39a174,W912DR26QA068,2026-09-21,11,541330,H999,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/8d96a24b0681404393fb6dc63c39a174/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=8d96a24b0681404393fb6dc63c39a174&limit=1'}",Monique Euter,monique.l.jones@usace.army.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Hard reject: dam,solicitation,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,Repair of the C-5 Automated Flight Control System Panel (AFCSP) and Communication/Navigation Panel (CNP),DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE SUSTAINMENT CENTER.FA8538  AFSC PZAAB,,Solicitation,ad4850591fbd447893d7eabd0d2d7aa3,FA8538-27-R-B002,2026-09-21,11,336413,J016,,"California, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/ad4850591fbd447893d7eabd0d2d7aa3/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=ad4850591fbd447893d7eabd0d2d7aa3&limit=1'}",Madison Norris,madison.norris@us.af.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,presolicitation,,No downloadable attachment links found.
Rejected,D,2,RFP / Solicitation,WATER TESTING AT GETTYSBURG NATIONAL MILITARY PARK,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.NER SERVICES MABO (43000)",,Solicitation,a8c8f55c04c140de838f36148441d9e4,140P4226Q0053,2026-09-21,11,541380,B533,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: testing. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/a8c8f55c04c140de838f36148441d9e4/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0e4d9cc14f1648d4a6bb4bae0740f5bd/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1177f681e1454faa8ddb68ee5d34b6f8/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/252573e79d7a4aac9d5fa8fc12a9bf56/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a8c8f55c04c140de838f36148441d9e4&limit=1'}","Coles, Deborah",Debbie_Coles@nps.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment skipped: too large; Attachment text read
Rejected,D,-2,RFP / Solicitation,TRITIUM ANALYSIS,"INTERIOR, DEPARTMENT OF THE.US GEOLOGICAL SURVEY.OFC OF ACQUISITION  GRANTS-DENVER",,Solicitation,0d4b9c0e268c44bb90aad99e4dd4d30a,140G0226Q0137,2026-09-21,11,541380,B533,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/0d4b9c0e268c44bb90aad99e4dd4d30a/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1b052610beb54591a4a3b84fa04b2d01/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6035becee4d145ec9273a958ee85a57f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e8394a4b36d84a71894e245b7d0b4e28/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=0d4b9c0e268c44bb90aad99e4dd4d30a&limit=1'}","La Bouff-Kind, Karen",karen_labouff-kind@ios.doi.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read; Attachment text read
